candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,pilot_guardrails_pass,pilot_guardrail_violations,pilot_top_team,pilot_top_rating,ratings,reference_band_share,median_rating,p90_rating,minimum_rating,maximum_rating,exact_500_or_2000_count,elite_duplicate_rating_count,distribution_guardrails_pass,historical_zero_guardrail_pass,all_competition_spearman_not_worse,all_competition_pairwise_not_worse,eligible,ucl_matches,ucl_brier,clubelo_team_seasons,clubelo_rank_correlation,elite_cap_matches,elite_mean_rating_gap,ucl_brier_delta,clubelo_rank_correlation_delta,elite_mean_rating_gap_delta,external_gate_pass,final_eligible
c0p25_e0_x0p666667,0.4646792161840886,0.6628583523971766,0.5099986777303079,0.234597730672199,0.20507094605700682,39,True,,Arsenal,2016.7074146904247,1887,0.9607843137254902,1077.1628179417426,1781.7458568270888,651.4949936787367,2038.5059193354223,0,0,True,True,False,False,False,171,0.1786363727076282,78,0.8057891475612994,14,18.42240167708459,0.003105173304374431,-0.029691827160181594,10.390204369236537,False,False
c0p5_e0_x0p666667,0.4646792161840886,0.6628583523971766,0.5099986777303079,0.234597730672199,0.20507094605700682,39,True,,Arsenal,2016.7778569338277,1887,0.9607843137254902,1077.1628179417426,1781.7458568270888,651.4949936787367,2038.5059193354223,0,0,True,True,False,False,False,171,0.1786363727076282,78,0.8057891475612994,14,18.42240167708459,0.003105173304374431,-0.029691827160181594,10.390204369236537,False,False
c0p75_e0_x0p666667,0.4646792161840886,0.6628583523971766,0.5099986777303079,0.234597730672199,0.20507094605700682,39,True,,Arsenal,2016.848284561855,1887,0.9607843137254902,1077.1628179417426,1781.7458568270888,651.4949936787367,2038.5059193354223,0,0,True,True,False,False,False,171,0.1786363727076282,78,0.8057891475612994,14,18.42240167708459,0.003105173304374431,-0.029691827160181594,10.390204369236537,False,False
c1_e0_x0p666667,0.4646792161840886,0.6628583523971766,0.5099986777303079,0.234597730672199,0.20507094605700682,39,True,,Arsenal,2016.9186975926818,1887,0.9607843137254902,1077.1628179417426,1781.7458568270888,651.4949936787367,2038.5059193354223,0,0,True,True,False,False,False,171,0.1786363727076282,78,0.8057891475612994,14,18.42240167708459,0.003105173304374431,-0.029691827160181594,10.390204369236537,False,False
c0_e0p25_x0p666667,0.4645695368382034,0.6625985532284944,0.5099986777303079,0.23471861657591353,0.20507094605700682,39,True,,Arsenal,2064.825595161615,1887,0.9602543720190779,1077.1628179417426,1781.7458568270888,651.4949936787367,2086.597202867123,0,0,True,True,False,False,False,171,0.1784104437328851,78,0.8055362359159827,14,22.056303684050622,0.0028792443296313253,-0.029944738805498305,14.02410637620257,False,False
c0p25_e0p25_x0p666667,0.4645695368382034,0.6625985532284944,0.5099986777303079,0.23471861657591353,0.20507094605700682,39,True,,Arsenal,2064.896052038611,1887,0.9602543720190779,1077.1628179417426,1781.7458568270888,651.4949936787367,2086.597202867123,0,0,True,True,False,False,False,171,0.1784104437328851,78,0.8055362359159827,14,22.056303684050622,0.0028792443296313253,-0.029944738805498305,14.02410637620257,False,False
c0p5_e0p25_x0p666667,0.4645695368382034,0.6625985532284944,0.5099986777303079,0.23471861657591353,0.20507094605700682,39,True,,Arsenal,2064.966494282014,1887,0.9602543720190779,1077.1628179417426,1781.7458568270888,651.4949936787367,2086.597202867123,0,0,True,True,False,False,False,171,0.1784104437328851,78,0.8055362359159827,14,22.056303684050622,0.0028792443296313253,-0.029944738805498305,14.02410637620257,False,False
c0p75_e0p25_x0p666667,0.4645695368382034,0.6625985532284944,0.5099986777303079,0.23471861657591353,0.20507094605700682,39,True,,Arsenal,2065.036921910041,1887,0.9602543720190779,1077.1628179417426,1781.7458568270888,651.4949936787367,2086.597202867123,0,0,True,True,False,False,False,171,0.1784104437328851,78,0.8055362359159827,14,22.056303684050622,0.0028792443296313253,-0.029944738805498305,14.02410637620257,False,False
c1_e0p25_x0p666667,0.4645695368382034,0.6625985532284944,0.5099986777303079,0.23471861657591353,0.20507094605700682,39,True,,Arsenal,2065.107334940868,1887,0.9602543720190779,1077.1628179417426,1781.7458568270888,651.4949936787367,2086.597202867123,0,0,True,True,False,False,False,171,0.1784104437328851,78,0.8055362359159827,14,22.056303684050622,0.0028792443296313253,-0.029944738805498305,14.02410637620257,False,False
c0_e1_x1,0.46435026848445704,0.6626498343829115,0.5099986777303079,0.23484597431522855,0.20490505903769202,40,True,,Arsenal,2226.9652197012656,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2295.7500381431328,0,2,False,False,False,False,False,171,0.18114745818036362,78,0.7972407339495946,14,49.8422218676361,0.0056162587771098615,-0.03824024077188637,41.81002455978805,False,False
c0p25_e1_x1,0.46435026848445704,0.6626498343829115,0.5099986777303079,0.23484597431522855,0.20490505903769202,40,True,,Arsenal,2227.0162401984003,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2295.7500381431328,0,2,False,False,False,False,False,171,0.18114745818036362,78,0.7972407339495946,14,49.8422218676361,0.0056162587771098615,-0.03824024077188637,41.81002455978805,False,False
c0p5_e1_x1,0.46435026848445704,0.6626498343829115,0.5099986777303079,0.23484597431522855,0.20490505903769202,40,True,,Arsenal,2227.0672500987957,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2295.7500381431328,0,2,False,False,False,False,False,171,0.18114745818036362,78,0.7972407339495946,14,49.8422218676361,0.0056162587771098615,-0.03824024077188637,41.81002455978805,False,False
c0p75_e1_x1,0.46435026848445704,0.6626498343829115,0.5099986777303079,0.23484597431522855,0.20490505903769202,40,True,,Arsenal,2227.118249415643,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2295.7500381431328,0,2,False,False,False,False,False,171,0.18114745818036362,78,0.7972407339495946,14,49.8422218676361,0.0056162587771098615,-0.03824024077188637,41.81002455978805,False,False
c1_e1_x1,0.46435026848445704,0.6626498343829115,0.5099986777303079,0.23484597431522855,0.20490505903769202,40,True,,Arsenal,2227.169238162104,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2295.7500381431328,0,2,False,False,False,False,False,171,0.18114745818036362,78,0.7972407339495946,14,49.8422218676361,0.0056162587771098615,-0.03824024077188637,41.81002455978805,False,False
c0_e0p75_x1,0.46425984568224316,0.6626195904657193,0.5099986777303079,0.23487573621999042,0.20490505903769202,40,True,,Arsenal,2177.354039553133,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2236.741227359578,0,2,False,False,False,False,False,171,0.18065019983032837,78,0.792991818308274,14,43.62018985270775,0.00511900042707461,-0.04248915641320694,35.5879925448597,False,False
c0p25_e0p75_x1,0.46425984568224316,0.6626195904657193,0.5099986777303079,0.23487573621999042,0.20490505903769202,40,True,,Arsenal,2177.405060050268,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2236.741227359578,0,2,False,False,False,False,False,171,0.18065019983032837,78,0.792991818308274,14,43.62018985270775,0.00511900042707461,-0.04248915641320694,35.5879925448597,False,False
c0p5_e0p75_x1,0.46425984568224316,0.6626195904657193,0.5099986777303079,0.23487573621999042,0.20490505903769202,40,True,,Arsenal,2177.4560699506633,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2236.741227359578,0,2,False,False,False,False,False,171,0.18065019983032837,78,0.792991818308274,14,43.62018985270775,0.00511900042707461,-0.04248915641320694,35.5879925448597,False,False
c0p75_e0p75_x1,0.46425984568224316,0.6626195904657193,0.5099986777303079,0.23487573621999042,0.20490505903769202,40,True,,Arsenal,2177.507069267511,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2236.741227359578,0,2,False,False,False,False,False,171,0.18065019983032837,78,0.792991818308274,14,43.62018985270775,0.00511900042707461,-0.04248915641320694,35.5879925448597,False,False
c1_e0p75_x1,0.46425984568224316,0.6626195904657193,0.5099986777303079,0.23487573621999042,0.20490505903769202,40,True,,Arsenal,2177.5580580139717,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2236.741227359578,0,2,False,False,False,False,False,171,0.18065019983032837,78,0.792991818308274,14,43.62018985270775,0.00511900042707461,-0.04248915641320694,35.5879925448597,False,False
c0_e0p25_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2078.1316792568678,1887,0.9517753047164812,1077.1628179417426,1798.5997814267125,651.4949936787367,2118.7236057924683,0,2,False,False,False,False,False,171,0.18025018889392408,78,0.7906650311713602,14,31.17612582285155,0.004718989490670317,-0.04481594355012075,23.143928515003495,False,False
c0_e0p5_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2127.742859405,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2177.732416576023,0,2,False,False,False,False,False,171,0.1803427065686387,78,0.791373183778247,14,37.3981578377797,0.004811507165384948,-0.044107790943234026,29.365960529931648,False,False
c0p25_e0p25_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2078.1826997540024,1887,0.9517753047164812,1077.1628179417426,1798.5997814267125,651.4949936787367,2118.7236057924683,0,2,False,False,False,False,False,171,0.18025018889392408,78,0.7906650311713602,14,31.17612582285155,0.004718989490670317,-0.04481594355012075,23.143928515003495,False,False
c0p25_e0p5_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2127.7938799021354,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2177.732416576023,0,2,False,False,False,False,False,171,0.1803427065686387,78,0.791373183778247,14,37.3981578377797,0.004811507165384948,-0.044107790943234026,29.365960529931648,False,False
c0p5_e0p25_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2078.233709654398,1887,0.9517753047164812,1077.1628179417426,1798.5997814267125,651.4949936787367,2118.7236057924683,0,2,False,False,False,False,False,171,0.18025018889392408,78,0.7906650311713602,14,31.17612582285155,0.004718989490670317,-0.04481594355012075,23.143928515003495,False,False
c0p5_e0p5_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2127.844889802531,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2177.732416576023,0,2,False,False,False,False,False,171,0.1803427065686387,78,0.791373183778247,14,37.3981578377797,0.004811507165384948,-0.044107790943234026,29.365960529931648,False,False
c0p75_e0p25_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2078.284708971245,1887,0.9517753047164812,1077.1628179417426,1798.5997814267125,651.4949936787367,2118.7236057924683,0,2,False,False,False,False,False,171,0.18025018889392408,78,0.7906650311713602,14,31.17612582285155,0.004718989490670317,-0.04481594355012075,23.143928515003495,False,False
c0p75_e0p5_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2127.895889119378,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2177.732416576023,0,2,False,False,False,False,False,171,0.1803427065686387,78,0.791373183778247,14,37.3981578377797,0.004811507165384948,-0.044107790943234026,29.365960529931648,False,False
c1_e0p25_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2078.335697717706,1887,0.9517753047164812,1077.1628179417426,1798.5997814267125,651.4949936787367,2118.7236057924683,0,2,False,False,False,False,False,171,0.18025018889392408,78,0.7906650311713602,14,31.17612582285155,0.004718989490670317,-0.04481594355012075,23.143928515003495,False,False
c1_e0p5_x1,0.4641723677226973,0.6625900209805399,0.5099986777303079,0.23490478107707663,0.20490505903769202,40,True,,Arsenal,2127.946877865839,1887,0.9512453630100689,1077.1628179417426,1798.5997814267125,651.4949936787367,2177.732416576023,0,2,False,False,False,False,False,171,0.1803427065686387,78,0.791373183778247,14,37.3981578377797,0.004811507165384948,-0.044107790943234026,29.365960529931648,False,False
c0_e0_x1,0.4635295666917021,0.6622791357713103,0.5099986777303079,0.23502533306709836,0.20490505903769202,40,True,,Arsenal,2028.5204991087348,1887,0.9523052464228935,1077.1628179417426,1798.5997814267125,651.4949936787367,2059.714795008913,0,19,False,False,False,False,False,171,0.18039701639212744,78,0.7803574690577754,14,24.95409380792343,0.004865816988873672,-0.05512350566370561,16.921896500075377,False,False
c0p25_e0_x1,0.4635295666917021,0.6622791357713103,0.5099986777303079,0.23502533306709836,0.20490505903769202,40,True,,Arsenal,2028.5715196058698,1887,0.9523052464228935,1077.1628179417426,1798.5997814267125,651.4949936787367,2059.714795008913,0,19,False,False,False,False,False,171,0.18039701639212744,78,0.7803574690577754,14,24.95409380792343,0.004865816988873672,-0.05512350566370561,16.921896500075377,False,False
c0p5_e0_x1,0.4635295666917021,0.6622791357713103,0.5099986777303079,0.23502533306709836,0.20490505903769202,40,True,,Arsenal,2028.622529506265,1887,0.9523052464228935,1077.1628179417426,1798.5997814267125,651.4949936787367,2059.714795008913,0,19,False,False,False,False,False,171,0.18039701639212744,78,0.7803574690577754,14,24.95409380792343,0.004865816988873672,-0.05512350566370561,16.921896500075377,False,False
c0p75_e0_x1,0.4635295666917021,0.6622791357713103,0.5099986777303079,0.23502533306709836,0.20490505903769202,40,True,,Arsenal,2028.6735288231125,1887,0.9523052464228935,1077.1628179417426,1798.5997814267125,651.4949936787367,2059.714795008913,0,19,False,False,False,False,False,171,0.18039701639212744,78,0.7803574690577754,14,24.95409380792343,0.004865816988873672,-0.05512350566370561,16.921896500075377,False,False
c1_e0_x1,0.4635295666917021,0.6622791357713103,0.5099986777303079,0.23502533306709836,0.20490505903769202,40,True,,Arsenal,2028.7245175695732,1887,0.9523052464228935,1077.1628179417426,1798.5997814267125,651.4949936787367,2059.714795008913,0,19,False,False,False,False,False,171,0.18039701639212744,78,0.7803574690577754,14,24.95409380792343,0.004865816988873672,-0.05512350566370561,16.921896500075377,False,False
